Sim_ID,Mass_kg,E_grav_J,T_OR_s,T_OR_us,Quantum_OR
1720,7.6687e-15,2.4532e-31,4.2988e-04,429.8831,False
1721,3.3587e-15,4.7058e-32,2.2410e-03,2240.9807,False
1722,2.8119e-15,3.2983e-32,3.1974e-03,3197.3628,False
1723,1.3237e-14,7.3097e-31,1.4427e-04,144.271,False
1724,2.3646e-15,2.3325e-32,4.5213e-03,4521.2609,False
1725,3.6332e-13,5.5062e-28,1.9152e-07,0.1915,True
1726,1.6999e-15,1.2054e-32,8.7490e-03,8749.0204,False
1727,7.6619e-14,2.4488e-29,4.3064e-06,4.3064,True
1728,4.8613e-12,9.8580e-26,1.0698e-09,0.0011,True
1729,1.0253e-12,4.3852e-27,2.4048e-08,0.024,True
1730,1.8866e-13,1.4847e-28,7.1029e-07,0.7103,True
1731,1.3578e-14,7.6901e-31,1.3713e-04,137.1338,False
1732,2.0313e-13,1.7212e-28,6.1270e-07,0.6127,True
1733,8.9025e-14,3.3060e-29,3.1898e-06,3.1898,True
1734,3.7676e-14,5.9214e-30,1.7809e-05,17.8095,True
1735,3.0443e-15,3.8661e-32,2.7277e-03,2727.7395,False
1736,1.9034e-12,1.5112e-26,6.9782e-09,0.007,True
1737,4.6104e-14,8.8668e-30,1.1894e-05,11.8935,True
1738,5.2469e-15,1.1484e-31,9.1830e-04,918.3003,False
1739,2.2926e-14,2.1925e-30,4.8098e-05,48.0982,True
1740,3.4029e-14,4.8305e-30,2.1831e-05,21.8315,True
1741,1.1509e-12,5.5254e-27,1.9086e-08,0.0191,True
1742,5.1715e-13,1.1156e-27,9.4527e-08,0.0945,True
1743,7.0087e-13,2.0491e-27,5.1466e-08,0.0515,True
1744,1.0985e-15,5.0338e-33,2.0950e-02,20949.8916,False
1745,3.4621e-14,5.0000e-30,2.1092e-05,21.0915,True
1746,6.0322e-14,1.5179e-29,6.9476e-06,6.9476,True
1747,1.1776e-15,5.7845e-33,1.8231e-02,18230.8577,False
1748,9.1420e-15,3.4863e-31,3.0249e-04,302.4878,False
1749,6.4907e-13,1.7574e-27,6.0008e-08,0.06,True
1750,3.2149e-15,4.3114e-32,2.4460e-03,2446.0258,False
1751,9.5520e-14,3.8061e-29,2.7708e-06,2.7708,True
1752,6.2521e-15,1.6306e-31,6.4676e-04,646.7551,False
1753,1.1088e-15,5.1281e-33,2.0565e-02,20564.6655,False
1754,7.8018e-15,2.5391e-31,4.1533e-04,415.3331,False
1755,4.0712e-12,6.9142e-26,1.5252e-09,0.0015,True
1756,9.2228e-13,3.5482e-27,2.9721e-08,0.0297,True
1757,3.5436e-12,5.2381e-26,2.0133e-09,0.002,True
1758,6.3761e-14,1.6959e-29,6.2184e-06,6.2184,True
1759,2.5463e-15,2.7046e-32,3.8991e-03,3899.1379,False
1760,1.0639e-13,4.7213e-29,2.2337e-06,2.2337,True
1761,4.7943e-14,9.5883e-30,1.0999e-05,10.9985,True
1762,1.3282e-12,7.3585e-27,1.4331e-08,0.0143,True
1763,2.3057e-15,2.2177e-32,4.7553e-03,4755.3377,False
1764,6.3972e-14,1.7071e-29,6.1775e-06,6.1775,True
1765,3.5894e-15,5.3745e-32,1.9622e-03,1962.1825,False
1766,1.5884e-14,1.0525e-30,1.0020e-04,100.1976,False
1767,5.3390e-13,1.1891e-27,8.8688e-08,0.0887,True
1768,5.7647e-14,1.3862e-29,7.6074e-06,7.6074,True
1769,2.4570e-14,2.5182e-30,4.1879e-05,41.8785,True
1770,2.8784e-14,3.4562e-30,3.0513e-05,30.5126,True
1771,5.0059e-14,1.0453e-29,1.0089e-05,10.0886,True
1772,8.0122e-13,2.6779e-27,3.9381e-08,0.0394,True
1773,1.9943e-12,1.6591e-26,6.3563e-09,0.0064,True
1774,3.4179e-12,4.8730e-26,2.1641e-09,0.0022,True
1775,8.1420e-13,2.7653e-27,3.8135e-08,0.0381,True
1776,1.4678e-14,8.9877e-31,1.1734e-04,117.3354,False
1777,3.5107e-13,5.1412e-28,2.0512e-07,0.2051,True
1778,4.1561e-14,7.2052e-30,1.4636e-05,14.6362,True
1779,8.7502e-15,3.1939e-31,3.3018e-04,330.1813,False
1780,1.2893e-12,6.9343e-27,1.5208e-08,0.0152,True
1781,1.3872e-15,8.0272e-33,1.3138e-02,13137.5562,False
1782,2.1657e-12,1.9564e-26,5.3903e-09,0.0054,True
1783,5.0932e-14,1.0821e-29,9.7456e-06,9.7456,True
1784,2.2750e-13,2.1591e-28,4.8844e-07,0.4884,True
1785,2.7475e-13,3.1488e-28,3.3491e-07,0.3349,True
1786,2.0465e-12,1.7471e-26,6.0362e-09,0.006,True
1787,2.2648e-13,2.1396e-28,4.9289e-07,0.4929,True
1788,1.8660e-13,1.4525e-28,7.2602e-07,0.726,True
1789,1.7642e-15,1.2983e-32,8.1227e-03,8122.7412,False
1790,8.2713e-14,2.8539e-29,3.6952e-06,3.6952,True
1791,3.5931e-15,5.3855e-32,1.9582e-03,1958.1644,False
1792,5.3425e-13,1.1906e-27,8.8573e-08,0.0886,True
1793,7.8468e-14,2.5685e-29,4.1059e-06,4.1059,True
1794,3.2820e-13,4.4933e-28,2.3470e-07,0.2347,True
1795,1.4261e-15,8.4836e-33,1.2431e-02,12430.7346,False
1796,2.0589e-15,1.7684e-32,5.9635e-03,5963.5404,False
1797,4.4633e-13,8.3100e-28,1.2690e-07,0.1269,True
1798,1.8477e-15,1.4242e-32,7.4048e-03,7404.8253,False
1799,1.8347e-15,1.4042e-32,7.5100e-03,7509.9564,False
1800,1.1086e-15,5.1270e-33,2.0569e-02,20568.9745,False
1801,3.4520e-12,4.9708e-26,2.1215e-09,0.0021,True
1802,5.3459e-13,1.1921e-27,8.8460e-08,0.0885,True
1803,2.0261e-14,1.7125e-30,6.1583e-05,61.5826,True
1804,1.2499e-14,6.5169e-31,1.6182e-04,161.8222,False
1805,1.9658e-14,1.6120e-30,6.5419e-05,65.4195,True
1806,7.3353e-13,2.2445e-27,4.6984e-08,0.047,True
1807,2.7951e-13,3.2589e-28,3.2360e-07,0.3236,True
1808,4.8421e-15,9.7803e-32,1.0783e-03,1078.263,False
1809,4.4058e-15,8.0972e-32,1.3024e-03,1302.3868,False
1810,2.3119e-15,2.2295e-32,4.7300e-03,4730.0453,False
1811,2.7697e-13,3.2001e-28,3.2954e-07,0.3295,True
1812,6.7203e-13,1.8839e-27,5.5977e-08,0.056,True
1813,9.5587e-15,3.8114e-31,2.7669e-04,276.6896,False
1814,1.1953e-15,5.9598e-33,1.7695e-02,17694.604,False
1815,2.0135e-15,1.6912e-32,6.2358e-03,6235.7593,False
1816,3.8026e-12,6.0319e-26,1.7483e-09,0.0017,True
1817,1.2383e-14,6.3969e-31,1.6486e-04,164.8571,False
1818,7.0038e-13,2.0462e-27,5.1538e-08,0.0515,True
1819,2.0446e-13,1.7439e-28,6.0474e-07,0.6047,True
1820,2.5869e-14,2.7916e-30,3.7777e-05,37.7767,True
1821,5.7654e-15,1.3866e-31,7.6055e-04,760.5511,False
1822,2.8119e-15,3.2983e-32,3.1973e-03,3197.2822,False
1823,1.8833e-13,1.4795e-28,7.1279e-07,0.7128,True
1824,7.3341e-13,2.2438e-27,4.7000e-08,0.047,True
1825,2.4087e-13,2.4202e-28,4.3574e-07,0.4357,True
1826,9.1532e-14,3.4949e-29,3.0175e-06,3.0175,True
1827,1.4295e-15,8.5239e-33,1.2372e-02,12371.9392,False
1828,3.8231e-12,6.0969e-26,1.7297e-09,0.0017,True
1829,9.0037e-13,3.3816e-27,3.1185e-08,0.0312,True
1830,1.2110e-14,6.1174e-31,1.7239e-04,172.3894,False
1831,4.2158e-12,7.4139e-26,1.4224e-09,0.0014,True
1832,1.6840e-13,1.1830e-28,8.9147e-07,0.8915,True
1833,1.4268e-13,8.4921e-29,1.2418e-06,1.2418,True
1834,5.8493e-13,1.4272e-27,7.3891e-08,0.0739,True
1835,1.0063e-12,4.2239e-27,2.4967e-08,0.025,True
1836,2.6810e-13,2.9983e-28,3.5172e-07,0.3517,True
1837,2.9773e-15,3.6977e-32,2.8520e-03,2851.9753,False
1838,1.7834e-14,1.3267e-30,7.9489e-05,79.4891,True
1839,2.7099e-12,3.0633e-26,3.4426e-09,0.0034,True
1840,6.7740e-15,1.9142e-31,5.5093e-04,550.9315,False
1841,2.3803e-14,2.3635e-30,4.4619e-05,44.6191,True
1842,3.9650e-14,6.5579e-30,1.6081e-05,16.0809,True
1843,4.2203e-14,7.4298e-30,1.4194e-05,14.1938,True
1844,1.8503e-13,1.4282e-28,7.3841e-07,0.7384,True
1845,3.0790e-12,3.9546e-26,2.6667e-09,0.0027,True
1846,7.7681e-15,2.5172e-31,4.1895e-04,418.948,False
1847,2.8147e-15,3.3048e-32,3.1910e-03,3191.0273,False
1848,5.3757e-15,1.2055e-31,8.7481e-04,874.8137,False
1849,1.9086e-12,1.5195e-26,6.9402e-09,0.0069,True
1850,2.4481e-13,2.5001e-28,4.2181e-07,0.4218,True
1851,1.1417e-14,5.4376e-31,1.9394e-04,193.9408,False
1852,1.0427e-12,4.5354e-27,2.3252e-08,0.0233,True
1853,1.5353e-12,9.8322e-27,1.0726e-08,0.0107,True
1854,1.3528e-12,7.6339e-27,1.3814e-08,0.0138,True
1855,2.5066e-12,2.6209e-26,4.0237e-09,0.004,True
1856,8.5710e-15,3.0644e-31,3.4413e-04,344.1331,False
1857,6.2069e-13,1.6071e-27,6.5620e-08,0.0656,True
1858,5.0527e-14,1.0650e-29,9.9025e-06,9.9025,True
1859,1.3017e-12,7.0687e-27,1.4919e-08,0.0149,True
1860,4.9507e-13,1.0224e-27,1.0315e-07,0.1031,True
1861,7.4483e-13,2.3142e-27,4.5570e-08,0.0456,True
1862,2.6738e-13,2.9822e-28,3.5363e-07,0.3536,True
1863,4.5321e-15,8.5683e-32,1.2308e-03,1230.7873,False
1864,1.0376e-13,4.4912e-29,2.3481e-06,2.3481,True
1865,4.3880e-12,8.0318e-26,1.3130e-09,0.0013,True
1866,2.9334e-12,3.5894e-26,2.9380e-09,0.0029,True
1867,1.4444e-15,8.7033e-33,1.2117e-02,12116.9609,False
1868,4.0705e-15,6.9116e-32,1.5258e-03,1525.8094,False
1869,3.0709e-15,3.9338e-32,2.6808e-03,2680.8274,False
1870,4.8459e-13,9.7958e-28,1.0766e-07,0.1077,True
1871,1.0592e-12,4.6796e-27,2.2535e-08,0.0225,True
1872,6.1627e-15,1.5843e-31,6.6565e-04,665.6503,False
1873,7.4325e-14,2.3044e-29,4.5764e-06,4.5764,True
1874,1.2875e-12,6.9144e-27,1.5252e-08,0.0153,True
1875,5.1358e-13,1.1003e-27,9.5845e-08,0.0958,True
1876,1.0133e-13,4.2828e-29,2.4624e-06,2.4624,True
1877,1.5264e-13,9.7195e-29,1.0850e-06,1.085,True
1878,7.5929e-14,2.4050e-29,4.3850e-06,4.385,True
1879,1.2607e-14,6.6303e-31,1.5905e-04,159.0541,False
1880,1.2303e-13,6.3137e-29,1.6703e-06,1.6703,True
1881,3.5332e-13,5.2074e-28,2.0252e-07,0.2025,True
1882,1.6998e-12,1.2052e-26,8.7498e-09,0.0087,True
1883,2.2575e-13,2.1258e-28,4.9607e-07,0.4961,True
1884,6.5368e-13,1.7824e-27,5.9164e-08,0.0592,True
1885,3.9093e-15,6.3751e-32,1.6542e-03,1654.2078,False
1886,5.0967e-14,1.0836e-29,9.7323e-06,9.7323,True
1887,1.0827e-15,4.8901e-33,2.1565e-02,21565.3072,False
1888,8.1744e-15,2.7874e-31,3.7833e-04,378.3337,False
1889,4.8659e-13,9.8766e-28,1.0678e-07,0.1068,True
1890,4.6631e-12,9.0706e-26,1.1626e-09,0.0012,True
1891,2.3273e-15,2.2594e-32,4.6674e-03,4667.4189,False
1892,3.0557e-14,3.8951e-30,2.7074e-05,27.0744,True
1893,9.1083e-13,3.4607e-27,3.0473e-08,0.0305,True
1894,5.6849e-15,1.3481e-31,7.8225e-04,782.2526,False
1895,1.1304e-13,5.3305e-29,1.9784e-06,1.9784,True
1896,5.1476e-13,1.1054e-27,9.5405e-08,0.0954,True
1897,1.8989e-13,1.5042e-28,7.0108e-07,0.7011,True
1898,4.9602e-15,1.0263e-31,1.0275e-03,1027.5305,False
1899,2.0633e-14,1.7758e-30,5.9385e-05,59.385,True
1900,7.9291e-13,2.6226e-27,4.0211e-08,0.0402,True
1901,1.1222e-13,5.2532e-29,2.0075e-06,2.0075,True
1902,1.0455e-15,4.5601e-33,2.3126e-02,23126.0812,False
1903,6.5295e-13,1.7785e-27,5.9296e-08,0.0593,True
1904,1.3509e-15,7.6123e-33,1.3853e-02,13853.4878,False
1905,5.7339e-13,1.3714e-27,7.6895e-08,0.0769,True
1906,5.6101e-15,1.3129e-31,8.0325e-04,803.2512,False
1907,3.4985e-12,5.1057e-26,2.0655e-09,0.0021,True
1908,2.2962e-14,2.1993e-30,4.7950e-05,47.9498,True
1909,1.6192e-14,1.0937e-30,9.6421e-05,96.4206,True
1910,3.5541e-15,5.2693e-32,2.0014e-03,2001.3615,False
1911,1.3503e-14,7.6055e-31,1.3866e-04,138.6592,False
1912,1.7487e-12,1.2755e-26,8.2676e-09,0.0083,True
1913,4.8463e-12,9.7973e-26,1.0764e-09,0.0011,True
1914,2.3034e-14,2.2132e-30,4.7650e-05,47.6495,True
1915,4.5645e-14,8.6912e-30,1.2134e-05,12.1338,True
1916,4.6873e-13,9.1648e-28,1.1507e-07,0.1151,True
1917,1.8968e-12,1.5008e-26,7.0270e-09,0.007,True
1918,1.5619e-13,1.0176e-28,1.0363e-06,1.0363,True
1919,2.8070e-14,3.2868e-30,3.2085e-05,32.0854,True
1920,3.3595e-14,4.7080e-30,2.2400e-05,22.3995,True
1921,3.7417e-13,5.8402e-28,1.8057e-07,0.1806,True
1922,1.0278e-15,4.4065e-33,2.3932e-02,23932.1597,False
1923,1.9581e-13,1.5994e-28,6.5933e-07,0.6593,True
1924,2.0652e-14,1.7791e-30,5.9275e-05,59.2754,True
1925,8.6639e-13,3.1312e-27,3.3680e-08,0.0337,True
1926,2.2079e-15,2.0334e-32,5.1862e-03,5186.2236,False
1927,1.4988e-13,9.3707e-29,1.1254e-06,1.1254,True
1928,6.0132e-14,1.5083e-29,6.9917e-06,6.9917,True
1929,2.3765e-13,2.3560e-28,4.4762e-07,0.4476,True
1930,1.7374e-15,1.2591e-32,8.3754e-03,8375.4358,False
1931,1.3975e-13,8.1465e-29,1.2945e-06,1.2945,True
1932,1.1938e-13,5.9445e-29,1.7740e-06,1.774,True
1933,1.1854e-13,5.8616e-29,1.7991e-06,1.7991,True
1934,1.7072e-13,1.2158e-28,8.6741e-07,0.8674,True
1935,3.1786e-13,4.2146e-28,2.5022e-07,0.2502,True
1936,9.4980e-13,3.7631e-27,2.8024e-08,0.028,True
1937,9.9554e-15,4.1343e-31,2.5508e-04,255.0779,False
1938,1.1268e-12,5.2960e-27,1.9912e-08,0.0199,True
1939,6.9668e-14,2.0247e-29,5.2086e-06,5.2086,True
1940,1.9277e-15,1.5501e-32,6.8033e-03,6803.2728,False
1941,1.6466e-15,1.1309e-32,9.3247e-03,9324.6846,False
1942,1.7232e-14,1.2387e-30,8.5136e-05,85.1364,True
1943,8.0041e-13,2.6724e-27,3.9461e-08,0.0395,True
1944,4.1466e-13,7.1724e-28,1.4703e-07,0.147,True
1945,8.2616e-13,2.8472e-27,3.7039e-08,0.037,True
1946,8.1915e-14,2.7991e-29,3.7676e-06,3.7676,True
1947,4.2490e-14,7.5310e-30,1.4003e-05,14.0031,True
1948,3.5109e-15,5.1420e-32,2.0509e-03,2050.9046,False
1949,1.6367e-14,1.1175e-30,9.4371e-05,94.3713,True
1950,4.0311e-14,6.7785e-30,1.5558e-05,15.5575,True
1951,2.1268e-15,1.8869e-32,5.5889e-03,5588.9439,False
1952,6.5469e-15,1.7880e-31,5.8982e-04,589.8158,False
1953,1.6324e-13,1.1115e-28,9.4876e-07,0.9488,True
1954,5.2625e-13,1.1553e-27,9.1285e-08,0.0913,True
1955,4.9301e-12,1.0139e-25,1.0401e-09,0.001,True
1956,2.8285e-12,3.3374e-26,3.1599e-09,0.0032,True
1957,2.3814e-13,2.3656e-28,4.4579e-07,0.4458,True
1958,3.6156e-14,5.4532e-30,1.9338e-05,19.3385,True
1959,2.2553e-13,2.1217e-28,4.9704e-07,0.497,True
1960,8.0557e-13,2.7070e-27,3.8957e-08,0.039,True
1961,2.7398e-15,3.1313e-32,3.3678e-03,3367.8006,False
1962,3.2827e-14,4.4951e-30,2.3461e-05,23.4606,True
1963,1.2776e-12,6.8091e-27,1.5488e-08,0.0155,True
1964,2.6290e-14,2.8831e-30,3.6578e-05,36.5778,True
1965,1.3042e-13,7.0952e-29,1.4863e-06,1.4863,True
1966,1.4933e-13,9.3018e-29,1.1337e-06,1.1337,True
1967,4.8125e-15,9.6612e-32,1.0916e-03,1091.5563,False
1968,2.1872e-14,1.9956e-30,5.2844e-05,52.8438,True
1969,1.7272e-14,1.2445e-30,8.4741e-05,84.7415,True
1970,1.2500e-15,6.5176e-33,1.6180e-02,16180.3807,False
1971,1.2288e-15,6.2988e-33,1.6743e-02,16742.5342,False
1972,1.1924e-12,5.9310e-27,1.7781e-08,0.0178,True
1973,1.0235e-14,4.3697e-31,2.4134e-04,241.3398,False
1974,8.2482e-14,2.8379e-29,3.7160e-06,3.716,True
1975,1.2734e-14,6.7646e-31,1.5590e-04,155.8966,False
1976,3.0168e-12,3.7964e-26,2.7778e-09,0.0028,True
1977,9.1019e-15,3.4558e-31,3.0516e-04,305.1607,False
1978,3.8841e-14,6.2930e-30,1.6758e-05,16.7577,True
1979,1.6912e-12,1.1931e-26,8.8386e-09,0.0088,True
1980,1.3010e-12,7.0609e-27,1.4935e-08,0.0149,True
1981,4.8796e-15,9.9324e-32,1.0618e-03,1061.7525,False
1982,9.3101e-13,3.6157e-27,2.9166e-08,0.0292,True
1983,4.9524e-14,1.0231e-29,1.0307e-05,10.3075,True
1984,6.1163e-14,1.5605e-29,6.7580e-06,6.758,True
1985,3.1170e-15,4.0529e-32,2.6020e-03,2602.0377,False
1986,1.9867e-15,1.6465e-32,6.4048e-03,6404.7952,False
1987,4.9275e-13,1.0128e-27,1.0412e-07,0.1041,True
1988,6.8611e-14,1.9637e-29,5.3703e-06,5.3703,True
1989,4.1295e-14,7.1135e-30,1.4825e-05,14.825,True
1990,4.9938e-13,1.0403e-27,1.0138e-07,0.1014,True
1991,6.7859e-13,1.9209e-27,5.4900e-08,0.0549,True
1992,3.8708e-15,6.2500e-32,1.6873e-03,1687.3195,False
1993,1.8080e-13,1.3636e-28,7.7336e-07,0.7734,True
1994,3.1672e-15,4.1843e-32,2.5203e-03,2520.2814,False
1995,6.0161e-13,1.5098e-27,6.9849e-08,0.0698,True
1996,2.6919e-13,3.0227e-28,3.4888e-07,0.3489,True
1997,3.4553e-12,4.9804e-26,2.1174e-09,0.0021,True
1998,1.7992e-15,1.3503e-32,7.8099e-03,7809.8581,False
1999,1.6257e-15,1.1025e-32,9.5654e-03,9565.3972,False
2000,1.1061e-14,5.1037e-31,2.0663e-04,206.6271,False
2001,9.2906e-15,3.6005e-31,2.9289e-04,292.892,False
2002,8.1953e-15,2.8017e-31,3.7641e-04,376.4056,False
2003,2.2501e-12,2.1120e-26,4.9931e-09,0.005,True
2004,8.3765e-15,2.9269e-31,3.6030e-04,360.2986,False
2005,1.0138e-14,4.2870e-31,2.4599e-04,245.9929,False
2006,6.4416e-13,1.7309e-27,6.0927e-08,0.0609,True
2007,4.6087e-14,8.8600e-30,1.1903e-05,11.9026,True
2008,7.4650e-13,2.3246e-27,4.5366e-08,0.0454,True
2009,1.7450e-15,1.2702e-32,8.3026e-03,8302.6265,False
2010,6.3608e-14,1.6878e-29,6.2484e-06,6.2484,True
2011,1.3315e-15,7.3953e-33,1.4260e-02,14259.9832,False
2012,1.7051e-15,1.2128e-32,8.6953e-03,8695.3241,False
2013,2.2536e-12,2.1186e-26,4.9776e-09,0.005,True
2014,3.2739e-15,4.4711e-32,2.3586e-03,2358.6392,False
2015,9.3198e-14,3.6233e-29,2.9105e-06,2.9105,True
2016,3.3161e-14,4.5872e-30,2.2990e-05,22.9895,True
2017,1.9267e-14,1.5485e-30,6.8103e-05,68.1029,True
2018,2.1304e-12,1.8932e-26,5.5703e-09,0.0056,True
2019,1.2043e-15,6.0497e-33,1.7432e-02,17431.7999,False
2020,2.8532e-13,3.3960e-28,3.1054e-07,0.3105,True
2021,3.6607e-12,5.5901e-26,1.8865e-09,0.0019,True
2022,1.1804e-13,5.8127e-29,1.8143e-06,1.8143,True
2023,2.9193e-12,3.5550e-26,2.9664e-09,0.003,True
2024,1.5606e-15,1.0160e-32,1.0380e-02,10379.8184,False
2025,3.5408e-14,5.2299e-30,2.0164e-05,20.1643,True
2026,9.1689e-15,3.5069e-31,3.0072e-04,300.7175,False
2027,5.0499e-13,1.0638e-27,9.9134e-08,0.0991,True
2028,4.2637e-12,7.5834e-26,1.3906e-09,0.0014,True
2029,8.8899e-15,3.2967e-31,3.1989e-04,319.8869,False
2030,2.6289e-13,2.8829e-28,3.6580e-07,0.3658,True
2031,5.4045e-15,1.2184e-31,8.6552e-04,865.5178,False
2032,1.2335e-13,6.3469e-29,1.6615e-06,1.6615,True
2033,5.2008e-14,1.1283e-29,9.3464e-06,9.3464,True
2034,3.9393e-12,6.4733e-26,1.6291e-09,0.0016,True
2035,1.7821e-13,1.3248e-28,7.9605e-07,0.7961,True
2036,1.9625e-14,1.6066e-30,6.5639e-05,65.6392,True
2037,2.6426e-15,2.9131e-32,3.6201e-03,3620.0673,False
2038,3.6262e-15,5.4853e-32,1.9225e-03,1922.5403,False
2039,6.8146e-15,1.9372e-31,5.4439e-04,544.3889,False
2040,8.4785e-15,2.9986e-31,3.5169e-04,351.6852,False
2041,1.4009e-12,8.1864e-27,1.2882e-08,0.0129,True
2042,1.1911e-13,5.9180e-29,1.7820e-06,1.782,True
2043,8.6299e-14,3.1067e-29,3.3945e-06,3.3945,True
2044,2.6578e-15,2.9467e-32,3.5788e-03,3578.798,False
2045,1.5193e-12,9.6283e-27,1.0953e-08,0.011,True
2046,4.7170e-13,9.2816e-28,1.1362e-07,0.1136,True
2047,1.7795e-15,1.3210e-32,7.9833e-03,7983.3272,False
2048,4.1520e-13,7.1913e-28,1.4665e-07,0.1466,True
2049,1.0245e-13,4.3787e-29,2.4084e-06,2.4084,True
2050,2.0059e-15,1.6784e-32,6.2833e-03,6283.3494,False
2051,4.9572e-14,1.0251e-29,1.0287e-05,10.2875,True
2052,6.2069e-14,1.6071e-29,6.5620e-06,6.562,True
2053,4.1039e-15,7.0255e-32,1.5011e-03,1501.0678,False
2054,3.1485e-12,4.1353e-26,2.5502e-09,0.0026,True
2055,1.3933e-12,8.0975e-27,1.3023e-08,0.013,True
2056,2.9833e-13,3.7126e-28,2.8406e-07,0.2841,True
2057,5.1288e-14,1.0973e-29,9.6107e-06,9.6107,True
2058,3.3351e-14,4.6398e-30,2.2729e-05,22.7286,True
2059,2.5582e-13,2.7299e-28,3.8630e-07,0.3863,True
2060,1.0412e-13,4.5223e-29,2.3319e-06,2.3319,True
2061,1.6996e-15,1.2050e-32,8.7518e-03,8751.8066,False
2062,7.8656e-14,2.5808e-29,4.0863e-06,4.0863,True
2063,9.6131e-13,3.8549e-27,2.7357e-08,0.0274,True
2064,4.9971e-14,1.0416e-29,1.0124e-05,10.1242,True
2065,1.5566e-15,1.0108e-32,1.0433e-02,10433.2297,False
2066,8.0988e-13,2.7361e-27,3.8544e-08,0.0385,True
2067,5.5570e-15,1.2881e-31,8.1868e-04,818.6782,False
2068,9.0496e-15,3.4162e-31,3.0869e-04,308.6946,False
2069,4.0667e-15,6.8988e-32,1.5286e-03,1528.6311,False
2070,1.6652e-14,1.1566e-30,9.1176e-05,91.1757,True
2071,6.2980e-13,1.6546e-27,6.3736e-08,0.0637,True
2072,8.3405e-14,2.9018e-29,3.6342e-06,3.6342,True
2073,5.7260e-15,1.3677e-31,7.7107e-04,771.0651,False
2074,1.7663e-12,1.3014e-26,8.1032e-09,0.0081,True
2075,1.7929e-12,1.3408e-26,7.8650e-09,0.0079,True
2076,1.6605e-12,1.1502e-26,9.1686e-09,0.0092,True
2077,7.6436e-15,2.4372e-31,4.3270e-04,432.7035,False
2078,4.6679e-14,9.0892e-30,1.1602e-05,11.6024,True
2079,4.3999e-12,8.0757e-26,1.3059e-09,0.0013,True
2080,7.1722e-13,2.1458e-27,4.9146e-08,0.0491,True
2081,1.2604e-15,6.6263e-33,1.5915e-02,15915.03,False
2082,1.7426e-15,1.2667e-32,8.3255e-03,8325.5083,False
2083,5.2008e-14,1.1283e-29,9.3466e-06,9.3466,True
2084,2.3077e-12,2.2215e-26,4.7472e-09,0.0047,True
2085,9.8320e-14,4.0325e-29,2.6152e-06,2.6152,True
2086,6.9405e-14,2.0094e-29,5.2481e-06,5.2481,True
2087,2.4555e-15,2.5152e-32,4.1928e-03,4192.7822,False
2088,2.6879e-13,3.0137e-28,3.4992e-07,0.3499,True
2089,1.0988e-12,5.0368e-27,2.0937e-08,0.0209,True
2090,2.5537e-14,2.7203e-30,3.8767e-05,38.7673,True
2091,7.3955e-13,2.2815e-27,4.6223e-08,0.0462,True
2092,3.6946e-12,5.6941e-26,1.8520e-09,0.0019,True
2093,5.6719e-15,1.3420e-31,7.8585e-04,785.8477,False
2094,8.6254e-14,3.1035e-29,3.3980e-06,3.398,True
2095,1.1538e-14,5.5528e-31,1.8992e-04,189.9158,False
2096,8.5653e-13,3.0604e-27,3.4459e-08,0.0345,True
2097,1.3693e-13,7.8214e-29,1.3483e-06,1.3483,True
2098,2.2249e-13,2.0648e-28,5.1073e-07,0.5107,True
2099,8.9425e-13,3.3359e-27,3.1613e-08,0.0316,True
2100,2.9153e-14,3.5453e-30,2.9746e-05,29.7457,True
2101,2.4260e-12,2.4551e-26,4.2955e-09,0.0043,True
2102,9.3682e-14,3.6610e-29,2.8805e-06,2.8805,True
2103,3.8395e-15,6.1493e-32,1.7149e-03,1714.9447,False
2104,3.7507e-13,5.8682e-28,1.7971e-07,0.1797,True
2105,8.5951e-13,3.0817e-27,3.4221e-08,0.0342,True
2106,1.4849e-14,9.1975e-31,1.1466e-04,114.6586,False
2107,1.4814e-12,9.1547e-27,1.1519e-08,0.0115,True
2108,2.2480e-12,2.1080e-26,5.0026e-09,0.005,True
2109,1.0575e-14,4.6645e-31,2.2608e-04,226.0829,False
2110,4.3453e-12,7.8762e-26,1.3389e-09,0.0013,True
2111,3.3150e-15,4.5842e-32,2.3005e-03,2300.4615,False
2112,5.5879e-15,1.3025e-31,8.0964e-04,809.6375,False
2113,4.8022e-15,9.6199e-32,1.0962e-03,1096.2412,False
2114,2.0269e-12,1.7138e-26,6.1533e-09,0.0062,True
2115,2.6315e-13,2.8887e-28,3.6507e-07,0.3651,True
2116,3.6528e-15,5.5660e-32,1.8947e-03,1894.6633,False
2117,4.2535e-14,7.5470e-30,1.3973e-05,13.9735,True
2118,1.8879e-13,1.4867e-28,7.0934e-07,0.7093,True
2119,2.0358e-15,1.7288e-32,6.1000e-03,6099.9759,False
2120,1.8367e-12,1.4072e-26,7.4942e-09,0.0075,True
2121,9.3865e-13,3.6753e-27,2.8693e-08,0.0287,True
2122,7.3917e-14,2.2792e-29,4.6270e-06,4.627,True
2123,3.7790e-12,5.9570e-26,1.7703e-09,0.0018,True
2124,3.5098e-14,5.1387e-30,2.0522e-05,20.522,True
2125,4.3671e-12,7.9556e-26,1.3256e-09,0.0013,True
2126,2.9554e-13,3.6435e-28,2.8944e-07,0.2894,True
2127,2.2265e-13,2.0680e-28,5.0995e-07,0.51,True
2128,4.1102e-15,7.0471e-32,1.4965e-03,1496.4632,False
